FSC-A,FSC-H,FSC-W,SSC-A,SSC-B-A,SSC-B-H,SSC-B-W,SSC-H,SSC-W,Comp-BV650-A,Comp-CTV-A,Comp-FITC-A,Comp-PE-A,Comp-Alexa Fluor 647-A,Comp-PE-Cy7-A,Comp-eFluor 780-A,Time
1.19E+06,796189,893524,700516,375442,258420,871703,506490,829848,-581.428,39105.4,28222.5,9114.19,6301.28,9728.01,5591.2,14.004
1.92E+06,1.50E+06,770935,464506,326623,246567,794810,370177,752894,-1998.92,9401.64,138595,32996.8,9299.08,11361.5,7839.44,14.0048
1.84E+06,1.36E+06,809408,612624,471710,334768,845438,481714,763055,-1436.64,25613.8,82350.7,23783,13159,10703.5,3281.58,14.0061
2.06E+06,1.33E+06,927315,1.01E+06,538764,345242,936324,728456,833762,-810.448,81714.3,58573.5,53336.6,14279,17547.2,4805.17,14.0093
956724,674218,851408,412249,301325,217882,829784,342908,721330,-1183.69,14364.8,72884.9,13019.7,7489.91,7011.31,1491.65,14.0143
1.05E+06,719319,878917,764268,362238,240748,902782,579241,791658,-1085.7,173901,50252.2,26640.5,12546.9,11580.5,3895.85,14.0164
1.54E+06,1.10E+06,844271,894671,772838,546620,848310,691818,775930,-1366.29,42329.5,85224.8,41536.8,12176.6,13815.6,6048.42,14.0234
1.52E+06,948705,963564,638382,545590,353372,926373,465665,822542,377.048,139668,91353.6,25432.4,14071.4,36346.9,3343.47,14.0251
1.88E+06,1.56E+06,722834,443313,337881,273427,741436,370597,717728,-2100.33,25016.9,83733.5,22656.1,8468.34,7153.9,9283.29,14.0315
1.73E+06,1.41E+06,736191,245862,160346,129755,741458,223645,659605,-1203.07,44592,77249.1,1224.91,2854.73,3654.37,1953.18,14.0396
1.61E+06,1.21E+06,795717,551076,290040,212999,817018,438266,754440,369.09,48750.3,83038.4,18919.2,10303.1,9302.45,4208.51,14.0416
1.21E+06,821369,886437,648023,398618,268244,891617,494179,786788,-709.624,11134.1,44689.3,14177.3,8840.75,10826.9,1960.46,14.044
1.60E+06,1.24E+06,777412,351410,183208,138950,791112,295522,713470,-1787.87,69133.9,221175,28018.9,4611.01,4781.81,4667.86,14.0587
2.33E+06,1.52E+06,919035,796655,398591,251162,952193,576700,828842,-97.4523,17085.2,95661.4,27341.9,10372.7,13197.2,6170.62,14.0719
2.03E+06,1.53E+06,796805,404782,323744,256133,758381,338541,717399,-1186.86,11003,104319,16868.9,4757.13,7285.33,6356.94,14.0758
1.25E+06,826817,908676,644180,352651,241795,875082,473871,815639,-1200.86,9624.77,54275,20958.5,10601.5,10345.5,4183.87,14.0778
