"FSC-A","FSC-H","SSC-A","SSC-B-A","SSC-B-H","SSC-H","Comp-Alexa Fluor 647-A","Comp-BV650-A","Comp-Cell Trace Violet-A","Comp-FITC-A","Comp-PE-A","Comp-PE-Cy7-A","Comp-Viability eFluor780-A","Time"
1.45042e+06,1.2068e+06,131452,143009,128457,124076,3072.47,-6980.37,2.27951e+06,28381.1,1290.68,3496.13,7157.87,15.5128
1.50191e+06,1.2609e+06,93572.8,131416,119188,86499,2679.38,-4209.42,1.8599e+06,24802.8,971.614,3668.4,4837.57,15.5548
1.22107e+06,1.00741e+06,113422,121129,110877,109795,1036.94,-4487.19,1.58491e+06,17806.2,2580.23,2985.01,4845.92,15.6214
1.34235e+06,1.10591e+06,130454,115012,98714,122867,2634.01,-6146.91,2.05972e+06,17937.4,800.113,3320.77,5656.83,15.6496
1.36956e+06,1.1165e+06,165649,186811,152210,148918,2465.73,-6180.43,2.59532e+06,27390,1476.15,4124.38,7882.65,15.6649
1.28516e+06,1.03269e+06,153145,199315,170722,143428,1029.03,-4844.74,1.83684e+06,26215.9,1220.64,2743.17,6757.8,15.6918
1.62796e+06,1.23592e+06,200827,276201,226548,183449,1665.27,-5351.84,1.95902e+06,23321.2,2453.06,3352.14,6590.06,15.6951
1.44612e+06,1.20323e+06,100416,114382,101418,93873,1566.18,-4962.87,1.76273e+06,17951.6,1684.42,2588.63,5584.87,15.7092
1.9135e+06,1.3779e+06,242067,263711,202480,212419,5484.96,-10672.3,3.84172e+06,51846,6549.58,4304.05,11708.2,15.7299
1.48449e+06,1.15695e+06,105645,163657,134950,96190,1530.54,-4722.61,1.68502e+06,25865,1607.31,3575.19,4699.22,15.7418
1.22462e+06,991310,128651,153951,130568,118326,1306.14,-3711.71,1.54077e+06,20293.4,3475.66,2679.62,5181.09,15.7585
1.52898e+06,1.26274e+06,146437,242148,212168,134376,2323.35,-3381.12,1.67592e+06,22160.8,3008.01,2953.51,5844.72,15.8342
1.23317e+06,1.00569e+06,132671,155647,137761,124397,1954.11,-3906.78,1.64239e+06,23192,494.233,2736.1,4836.31,15.849
1.3164e+06,1.09558e+06,141738,167262,153887,137580,1224.84,-2992.39,1.02448e+06,16189.7,829.908,1628.52,3225.73,16.0141
1.33115e+06,1.06423e+06,211485,236147,192031,179995,1978.76,-8779.07,2.63076e+06,23654.6,6.03711,3844.82,8401.09,16.2867
1.37674e+06,1.12968e+06,113979,124488,108583,108265,1938.5,-7776.71,2.10437e+06,16911.5,494.745,2985,6628.44,16.3375
1.36345e+06,1.00913e+06,216118,241902,186127,184404,1557.1,-5317.97,1.72597e+06,23026.4,2248.75,3094.86,5657.23,16.3549
1.50777e+06,1.16144e+06,122637,160630,136936,115131,1456.23,-3440.08,2.08368e+06,19729.9,175.403,3476.92,5910.12,16.3571
1.39166e+06,1.08323e+06,433721,974171,901124,417310,2151.42,-5923.41,1.96786e+06,31544.1,2824.12,3205.93,8920.73,16.3953
1.39109e+06,1.14375e+06,134332,177514,155347,123655,2284.7,-5032,1.80945e+06,39219.2,6703.05,5330.47,6045.99,16.4049
1.37938e+06,1.16026e+06,112920,145197,129813,106423,1420.1,-5743.57,1.72115e+06,17789.6,698.527,2550.4,5195,16.4131
1.48485e+06,1.11953e+06,174825,235529,191273,159826,1949.77,-7805.71,2.80804e+06,28099.7,3105.1,4030.48,8456.42,16.4184
1.50734e+06,1.26002e+06,104744,132876,120784,99832,2618.96,-6992.58,2.03951e+06,25965.7,3177.79,4424.28,5808.77,16.5261
1.37063e+06,1.11468e+06,147868,172153,143431,136611,1587.17,-5525.61,1.92929e+06,14856.6,1217.38,1930.12,6349.24,16.5716
1.28843e+06,987235,148572,176876,143542,133581,2236.77,-7565.63,2.37434e+06,24984.9,1426.01,2603.69,8007.5,16.5885
1.43289e+06,1.18941e+06,97285.1,130082,120198,92793,1279.34,-6100.7,2.34488e+06,17128.6,1583.55,2641.88,7723.78,16.5926
1.57944e+06,1.25752e+06,123742,147210,127097,112127,1926.88,-6750.68,2.11934e+06,23372,939.913,4195.05,6899.83,16.6338
1.44473e+06,1.19316e+06,134094,187974,172581,126214,1738.55,-4808.69,1.63532e+06,21523.2,-372.685,2856.4,5154.45,16.7771
1.31092e+06,1.05299e+06,141494,180606,143405,123265,2374,-3389.33,1.53474e+06,24515.2,2707.27,2615.78,5073.55,16.7889
1.41397e+06,1.1482e+06,126322,166954,151107,122681,1707.25,-5058.48,1.67767e+06,23860.8,2920.84,2374.87,4458.38,17.0064
1.54632e+06,1.27809e+06,117240,162524,145609,109834,1868.02,-5731.44,2.0517e+06,25569.3,391.611,3073.98,6522.41,17.0253
1.25434e+06,990077,154080,252033,213527,137742,1616.92,-4192.53,1.90221e+06,27831.1,3361.28,3452.17,6083.07,17.0328
1.56917e+06,1.25704e+06,123002,223484,194678,114087,2121.27,-3796.66,1.77757e+06,19573.7,2986.3,1857.4,5240.59,17.0397
1.36889e+06,1.07064e+06,190013,328235,261590,165767,1771.06,-5043.81,2.16681e+06,27295.5,501.749,3528.99,7175.99,17.0834
1.39511e+06,1.07846e+06,128181,158579,132604,117019,3340.14,-6766.63,2.22053e+06,30337.5,1839.78,2291.45,7153.94,17.1839
1.52017e+06,1.23333e+06,120076,166216,145462,111476,2489.48,-6164.6,2.36363e+06,23196.3,1452.24,3301.29,7240.08,17.1967
1.4975e+06,1.19733e+06,106374,153600,131832,98847,2587.16,-6695.83,2.25377e+06,21040.5,1459.55,2672.4,6690.21,17.2345
1.32054e+06,1.01953e+06,159319,234138,198225,144354,2429.02,-5287.41,1.99943e+06,30100.3,3269.99,3811.84,6551.01,17.238
1.47803e+06,1.19101e+06,117198,159261,137071,109767,1449.87,-7599.36,2.36108e+06,19822.2,-325.37,3290.52,8353.4,17.2976
1.50851e+06,1.24252e+06,138779,161046,145896,131803,2747.76,-9116.71,2.7761e+06,21308.2,681.794,3238.19,8325.29,17.3132
1.44654e+06,1.02616e+06,226329,323000,254219,194643,3923.44,-3643.14,1.87498e+06,73291.1,6246.95,7085.46,7549.81,17.347
1.2706e+06,1.02627e+06,135615,224039,196009,124730,2339.92,-5254.8,1.88204e+06,28884.9,3330.22,3739.45,7425.37,17.4162
1.56335e+06,1.30787e+06,105770,158192,141526,99165,1354.03,-5483.94,2.07917e+06,20817.5,1827.22,2952.39,6529.56,17.4475
1.44436e+06,1.18642e+06,150399,207974,188457,140426,1562.21,-5042.54,1.87064e+06,28159.9,2221.86,2977.95,5755.89,17.4671
1.45569e+06,1.18019e+06,117450,161292,141465,111525,1476.67,-5632.2,1.8913e+06,20494.5,-448.728,3476.69,5372,17.5404
1.96845e+06,1.52658e+06,234985,329242,278816,210288,3037.89,-7680.5,2.82811e+06,44580.7,541.364,5915.17,9646.78,17.6036
1.57705e+06,1.23604e+06,200866,452963,351865,163320,1594.32,-4554.53,1.64146e+06,23118,904.707,3649.27,5745.19,17.8046
1.42314e+06,969770,289766,531055,255339,158268,1467.33,-3863.58,1.68744e+06,25083.7,4773.85,6330.47,6701.23,17.8654
980426,790769,125647,116221,93744,108723,1377.15,-6742.45,2.29811e+06,15432.8,-786.089,2737.86,9398.12,17.9572
1.83026e+06,1.46884e+06,243367,261669,226477,219288,2518.99,-4934.9,2.05474e+06,18006.5,4350.77,2594.65,6527.82,18.0369
1.53119e+06,1.28023e+06,133937,145612,124349,122502,2605.41,-7357.7,2.52533e+06,17186.6,1253.1,2878.61,7175.91,18.1274
1.32984e+06,1.05748e+06,120922,196370,163773,110258,1375.02,-4472.4,1.81154e+06,26633.7,2823.52,2817.67,5925.49,18.1346
1.49037e+06,1.23222e+06,141819,142088,124061,130984,6730.37,-9663.24,2.95847e+06,67021.7,1108.37,5539.04,9190.33,18.158
1.55259e+06,1.26832e+06,99760.8,167659,144498,89757,1582.58,-3738.97,1.7819e+06,20406.9,2541.14,3241.67,6261.46,18.18
1.40318e+06,1.17031e+06,137195,196498,177101,127837,1736.08,-4988.85,1.78033e+06,26096.4,1071.62,3051.56,5698.37,18.3235
1.17056e+06,931156,114385,139175,119168,106715,1654.26,-4315.33,1.51368e+06,24129.6,2144.78,3205.55,5049.82,18.3749
1.58177e+06,1.26293e+06,101706,146432,123237,91572,1554.13,-4087.09,1.56829e+06,15141.4,-1061.57,1862.6,5372.55,18.4018
1.19427e+06,977967,156171,205444,180093,145515,1944.7,-3756.59,1.49224e+06,28100.8,2885.43,3270.81,4548.95,18.4034
1.4718e+06,1.22856e+06,100775,136091,123241,95265,2023.89,-5517.18,1.77469e+06,21553.7,1974.06,2995.27,5640.61,18.4313
912129,699936,110196,196944,164583,96165,1511.45,-4570.19,1.87482e+06,25999.5,1788.27,4191.36,6350.65,18.4638
1.20996e+06,929211,155027,209157,173371,141465,2170.19,-4827.63,1.77357e+06,24389.8,2845.6,3400.31,5509.03,18.5042
1.78664e+06,1.29872e+06,176925,273046,215993,155857,1918.31,-3107.77,2.15477e+06,35759.8,4539.26,3420.86,6687.4,18.6004
1.12577e+06,856523,111131,170706,142849,102615,2827.6,-2913.48,1.59917e+06,24561.6,2130.27,6395.94,3769.49,18.6588
1.31457e+06,1.09296e+06,123590,146015,129417,116891,2643.29,-6902.6,2.19313e+06,21078.7,7421.45,2921.38,6592.37,18.7246
1.40181e+06,1.16484e+06,113212,153499,134517,104437,1964.5,-4839.44,2.09759e+06,21274.2,1098.26,3405.08,6271.73,19.0436
1.15121e+06,912995,151508,150449,127560,141074,2119.25,-8165.32,2.43136e+06,23468.3,1508.66,3219.23,6675.41,19.1386
1.19591e+06,996935,190948,417834,338132,156357,2010.04,-3957.94,1.46433e+06,33278.3,982.116,3510.92,4893.82,19.1947
1.57103e+06,1.3673e+06,144378,201534,184069,136111,2412.5,-6406.51,2.11119e+06,23784.9,943,2867.45,6546.64,19.2044
1.29746e+06,1.062e+06,133571,195763,157361,119434,1731.77,-5020.93,1.58356e+06,22594.6,898.652,2752.23,5722.65,19.2588
1.52481e+06,1.27086e+06,122197,165084,148288,115008,2215.66,-6272.86,1.88383e+06,22625.4,76.0674,1724.99,6121.94,19.3408
1.25388e+06,1.02325e+06,169108,269978,252888,162428,1735.5,-6380.59,1.97526e+06,27290.1,-191.755,3295.89,6504.92,19.3613
1.37823e+06,1.13826e+06,130843,181991,156729,118589,2321.71,-5452.79,1.95512e+06,30520.9,2316,3402.77,6474.63,19.3867
1.46082e+06,1.19711e+06,106853,142116,123666,98818,1543.09,-4535.97,1.78761e+06,24202.4,1879.11,3637.24,5748.81,19.5181
1.10696e+06,860307,202691,309620,252082,184087,1549.7,-4894.57,1.59941e+06,28703.6,3289.04,3952.35,5799.47,19.5444
1.4129e+06,1.15221e+06,136339,189303,160011,125527,2558.88,-6362.82,1.8483e+06,29099.1,260.393,2694.02,5315.49,19.7193
1.26852e+06,1.03748e+06,150096,232074,209970,141092,1910.48,-5777.26,2.30287e+06,23740.9,981.874,3420.13,7128.23,19.7266
1.25403e+06,995456,156447,178283,149545,143215,2026.02,-5601.52,1.94308e+06,22643.8,2789.9,3433.56,5800.69,19.7758
1.74173e+06,1.35759e+06,145326,180557,145107,126807,4864.56,-9263.65,3.11421e+06,56766.2,1684.56,3419.33,9388.16,19.7935
1.40442e+06,1.19192e+06,108857,134312,121222,103492,2740.64,-3453.87,1.36353e+06,17157.7,6020.83,1555.6,4587.19,19.8009
1.73674e+06,1.45343e+06,145215,161223,142629,135095,3124.67,-8850.42,3.23012e+06,36578.1,1537.84,3672.03,9381,19.8174
1.25207e+06,972714,216446,290694,229958,188222,3519.94,-8048.94,3.01819e+06,43486,6407.71,6080.01,10218.6,19.8611
1.39612e+06,1.11497e+06,102023,109787,93643,97868,1802.66,-7412.18,2.06159e+06,14251.8,-438.508,1954.84,6134.51,19.8846
1.49691e+06,1.24419e+06,240813,651415,632990,227324,1642.95,-5356.81,1.99132e+06,29748.5,2175.75,3545.9,7593.21,19.9051
1.4747e+06,1.15057e+06,130588,191523,164156,122009,2544.64,-5118.71,2.01554e+06,26822.3,-785.071,3757.6,6468.95,20.1823
1.22084e+06,979604,147607,181794,162058,141464,1874.13,-5136.69,1.70468e+06,19627,433.56,2508.72,4944.67,20.2947
1.34212e+06,1.07949e+06,120552,146782,123515,109578,2718.16,-5288.3,1.64897e+06,26901.4,234.648,2735.78,5563.38,20.5111
1.12056e+06,877381,146440,243287,202879,133929,1064.16,-3602.27,1.63583e+06,22846.3,620.352,3668.98,5210.65,20.8029
1.33849e+06,1.04963e+06,182013,301633,277696,171825,1759.81,-5458.09,2.05891e+06,28369.5,1803.08,2878.86,6666.21,20.8321
1.37733e+06,1.10039e+06,93066.5,127474,107201,86289,1331.94,-4203.86,1.40706e+06,20559.6,1573.41,2937.69,4349.07,20.9555
1.35485e+06,1.10295e+06,137289,246061,216059,128687,1625.19,-4592.68,1.60066e+06,22656.4,1551.74,3737.13,5249.72,20.9786
1.44924e+06,1.18724e+06,125656,181262,163057,118299,2091.93,-4557.89,2.00473e+06,26752.1,488.619,2956.49,6302.89,21.0675
988408,786799,207640,242060,187326,178079,1782.11,-6203.75,2.14574e+06,22599.6,4403.12,2546.63,7351.38,21.1568
1.34501e+06,1.11962e+06,116196,169247,147324,108086,2065.87,-5143.61,2.00893e+06,22101.9,2102.01,3126.67,6495.7,21.2183
1.41479e+06,1.20463e+06,115027,123265,111682,109258,1865.67,-5640.22,1.86061e+06,18968.1,-967.181,2609.69,5137.09,21.2376
1.6126e+06,1.21164e+06,168577,174128,142859,153685,4942.67,-11523.1,3.73862e+06,37373.3,5343.06,4133.87,11083.3,21.4386
1.2855e+06,1.01162e+06,144315,183488,155958,134389,1608.59,-2878.9,1.05464e+06,26018.4,2091.95,2984.75,3910.08,21.4449
1.3713e+06,1.06326e+06,117606,154067,129610,110088,1866.82,-5200.92,1.83952e+06,28139.1,1702.04,3377.5,5343.25,21.7271
1.45047e+06,1.18444e+06,147335,219910,174195,128040,1837.87,-3725.75,1.70811e+06,30106.2,2938.42,3963.57,6030.24,21.9521
1.49485e+06,1.23402e+06,194270,232453,197956,174897,3325.95,-10430,3.62656e+06,40425.4,2817.75,4426.49,10970.9,21.9983
1.56033e+06,1.24825e+06,112421,160959,135734,103334,2023.01,-6691.89,2.39625e+06,22295.5,1228.47,3027.79,7631.3,22.0433
1.46987e+06,1.13726e+06,110052,152421,125288,101921,2636.84,-3793.46,1.57718e+06,31210.2,4329.24,6622.71,4549.56,22.0672
1.30234e+06,1.09036e+06,141327,230407,208247,133095,1954.29,-5188.9,1.65728e+06,26953.1,1739.45,3114.36,5307.62,22.3376
1.42048e+06,1.12222e+06,238166,279556,243131,226255,2206.31,-6232.46,2.27297e+06,31562.4,5341.3,4692.66,7453.39,22.4326
1.52349e+06,1.29068e+06,99714.5,119935,107296,93790,1847.24,-6014.59,2.29678e+06,20561.9,655.611,3125.65,6719.05,22.4808
1.43173e+06,1.18318e+06,98172,119321,105155,92183,1517.07,-5337.23,1.83368e+06,18085.4,150.578,2652.89,6126.54,22.5743
1.22154e+06,1.01567e+06,157231,229830,208345,148523,1678.61,-4118.22,1.59079e+06,26565.2,1018.84,3135.18,5360.81,22.6113
1.49798e+06,1.18136e+06,114161,161517,138903,107455,3552.42,-4527.29,1.63091e+06,34699.6,1164.87,2698.25,4709.99,22.8615
1.41664e+06,1.1667e+06,106911,146664,129331,100380,2321.97,-6486.08,2.16302e+06,26169.8,571.773,3342.63,6504.28,22.9276
1.45003e+06,1.23561e+06,131117,166299,151934,123187,2140.59,-6180.41,1.97301e+06,18800.7,89.0378,2960.3,6128.75,22.9921
1.22914e+06,997677,136152,185320,163791,126769,1601.37,-4675.5,1.83849e+06,29519.3,3023.09,5876.07,5839.36,22.9966
1.48255e+06,1.25574e+06,100895,152255,134489,92309,2621.52,-3432.16,1.66044e+06,30456.5,1816.71,2675.61,4900.03,23.1097
1.50198e+06,1.18586e+06,146144,183463,148545,132949,2136.02,-11792,3.4448e+06,27072.5,3507.85,3485.43,11083.6,23.1502
1.381e+06,1.04613e+06,231570,370303,299069,193129,2335.92,-5904.56,2.62837e+06,38148.7,4150.1,5557.75,9742.31,23.158
1.48553e+06,1.14127e+06,134004,168018,137697,122910,1692.32,-8343.29,2.5417e+06,19279.3,1289.52,2854.78,7721.7,23.1739
1.60084e+06,1.33178e+06,110197,142403,126061,103975,2416.15,-8773.47,2.45236e+06,18410.1,-1529.36,3261.46,7272.3,23.2086
1.5049e+06,1.30046e+06,105103,137234,130116,100957,3652.49,-4962.03,2.26529e+06,65242.3,1828.31,2794.96,6808.78,23.2479
1.68354e+06,1.40346e+06,173098,278905,239084,153721,2308.05,-7300.25,2.35824e+06,39106.1,6960.84,4781.38,7760.48,23.3071
1.45214e+06,1.22576e+06,118711,157657,123353,102782,3077.57,-5971.55,1.65991e+06,25468.2,1418.43,1946.67,5425.3,23.3244
1.29843e+06,1.07464e+06,111355,124979,110382,104579,3291.62,-4766.42,1.40003e+06,32996,1402.19,1823.08,4288.22,23.428
1.5134e+06,1.0518e+06,278825,601990,430013,192907,5191.42,-10126.6,3.47231e+06,82297.9,5140.74,7551.04,12187.8,23.4346
1.32324e+06,1.03976e+06,110891,145541,120397,101795,1477.86,-3968.56,1.46056e+06,25108.5,1215.19,2868.55,4869.61,23.4777
1.17866e+06,949737,139307,163211,142962,130056,1917.87,-4722.92,1.81815e+06,27924,2310.59,3286.28,5418.7,23.5197
1.01818e+06,833401,175346,220025,179474,153958,1968.24,-7407.36,2.3296e+06,28811.7,331.682,4141.61,7528.3,23.5603
1.08959e+06,872488,171386,188461,164646,158405,2137.07,-5927.01,1.8619e+06,24624.3,1507.84,3321.9,5244.4,23.5775
1.2999e+06,1.04728e+06,136359,206962,177413,124897,2130.69,-6841.68,2.07929e+06,27219.3,1002.54,3622.3,7206.5,23.6557
1.52322e+06,1.22549e+06,147879,200208,179459,141839,1828.58,-6016.73,2.05379e+06,32570.7,770.174,3571.25,6459.05,23.6581
1.45288e+06,1.11923e+06,213510,245547,187207,183539,4888.26,-11400.8,3.66374e+06,48728.4,3469.09,4411.44,11507,23.9341
1.47814e+06,1.23901e+06,102409,155167,136310,93371,2249.08,-3978.29,1.75211e+06,23167.7,990.598,2661.69,5815.76,23.9468
1.38883e+06,1.12654e+06,153646,223807,203222,139472,2685.31,-7748.46,2.55108e+06,29632.3,4485.53,4086.94,7868.46,23.9788
1.38858e+06,1.15447e+06,117277,177528,158844,109465,2552.19,-5378.69,2.04997e+06,26028.5,3357.12,6476.67,5746.76,24.0911
1.62655e+06,1.2594e+06,242994,453890,353043,206114,2765.66,-6343.75,2.19179e+06,69830.4,2642.39,5688.58,7530.52,24.1265
1.6601e+06,1.3202e+06,210766,262586,229682,195981,1218.63,-5618.52,1.98166e+06,18106.2,2703.97,2723.6,6153.73,24.3025
1.26912e+06,999869,133185,221744,187506,122040,1755.16,-3496.53,1.59799e+06,29830,2513.88,3068.15,5205.44,24.3048
1.18426e+06,960006,170044,189625,158932,153333,1429.11,-6108.91,2.25332e+06,29087.3,783.852,3430.04,7085.93,24.3236
1.26178e+06,955972,136202,200524,165879,121797,1199.76,-3805.97,1.90067e+06,20886.4,-774.541,2929.86,4928.88,24.337
1.51833e+06,1.28171e+06,123778,184068,162421,113874,2008.62,-4897.2,1.79595e+06,28133.4,3021.67,3085.28,5891.64,24.3965
1.31083e+06,1.10296e+06,144544,170989,150549,132669,1117.43,-6540.32,2.28512e+06,25063.9,2265.37,3184.67,7532.53,24.5049
1.47902e+06,1.17528e+06,123260,265984,207953,106726,877.542,-2788.05,1.30873e+06,50237.2,4129.8,5156.56,3975.81,24.6966
1.3116e+06,1.09356e+06,166857,237394,213499,155756,1828.89,-3562.76,1.94275e+06,26649.6,1669.93,4265.84,6437.44,24.7923
1.53952e+06,1.28683e+06,112610,186802,165789,104112,3486.96,-5537.28,2.14426e+06,36245.2,-256.207,3773.05,7116.2,24.828
1.39396e+06,1.09801e+06,132484,156089,127026,123211,3132.76,-6241.26,2.06521e+06,35434.1,-612.396,3498.67,6421.95,25.0802
1.61629e+06,1.16608e+06,202368,230725,173146,172019,4862.21,-10706.7,3.46101e+06,51654,7611.79,4116.67,11685.9,25.1161
1.4595e+06,1.20047e+06,107774,101722,86596,101881,1804.96,-8799.27,2.48562e+06,15353.4,585.772,2337.53,7345.29,25.1195
1.71262e+06,1.26057e+06,272627,408374,322850,227735,3089.39,-7657.9,3.14092e+06,56009.7,2975.76,5178.13,11576.9,25.184
1.51459e+06,1.22361e+06,191662,249394,209616,168467,4084.78,-9383.43,3.26582e+06,37868.9,4117.75,5564.9,10382.9,25.2408
1.41472e+06,1.11773e+06,166760,304638,273495,155002,1728.04,-5818.66,2.0024e+06,21100.3,721.186,3525.19,6371.39,25.2715
1.16847e+06,926367,209185,331535,282530,188517,1123.76,-4337.8,1.79944e+06,29348.4,1511.88,3555.48,5980.27,25.2793
1.31075e+06,1.09424e+06,164444,211065,180546,151092,2046.03,-5272.76,1.93127e+06,44147,476.584,3970.48,5849.51,25.2852
1.15731e+06,944837,140715,216969,197206,131288,1024.77,-3241.26,1.50873e+06,24415.5,2609.59,3416.98,4805.34,25.3073
1.22975e+06,940666,138766,199938,167100,128967,1778.71,-4662.84,1.76339e+06,23799.7,2201.59,3218.61,5540.91,25.3788
1.22082e+06,999307,143799,152995,132528,136640,1137.8,-6145.82,1.88924e+06,24374.2,593.021,3449.73,5596.25,25.3901
1.40549e+06,1.11462e+06,292686,609222,588469,290198,1605.62,-5830.43,2.12288e+06,29520.9,2540.35,3392.4,7902.97,25.419
1.06922e+06,849251,152547,188418,157933,138770,1787.84,-4080.08,1.44794e+06,24982.5,1182.71,3381.41,4812.29,25.4335
1.26238e+06,997537,152855,217840,185361,139950,2089.47,-5021.28,1.96505e+06,26913.2,1583.88,3904.4,5176.94,25.4402
1.40828e+06,1.20474e+06,95792.7,108944,100930,93330,1750.25,-4589.93,1.56771e+06,23160.1,859.72,1995.23,4666.99,25.4475
1.61359e+06,1.22673e+06,188747,313111,222506,153653,3279.71,-8207.96,2.71152e+06,76576.5,3570.61,5209.3,8560.49,25.6128
1.29167e+06,1.09108e+06,112888,117552,105661,107608,2853.49,-4652.57,1.5951e+06,37864.6,1277.32,2547.97,4743.8,25.7328
1.12105e+06,923502,166699,196016,175393,159367,4142.44,-5424.86,1.70806e+06,23156.1,10973.2,13699,4946.51,25.7343
1.27115e+06,1.00402e+06,127462,184531,156687,116344,1416.03,-4787.97,1.56989e+06,23047.7,3369.67,2302.63,5278.27,25.8076
1.77991e+06,1.35364e+06,361405,1.02236e+06,779535,303660,2912.33,-2928.77,1.78195e+06,57328.5,6689.29,4510.62,6886.79,25.8402
1.52119e+06,1.19223e+06,215507,345879,283496,188874,2491.74,-7916.45,2.88729e+06,39307.6,4397.29,4840.94,10188.1,25.8551
1.40093e+06,1.17136e+06,117435,165124,148837,111136,2338.56,-5039.09,1.97351e+06,26535,306.663,3258.28,6537.89,25.8763
1.28912e+06,1.0302e+06,142220,157031,132589,132337,1549.64,-5066.85,1.66404e+06,22706.4,693.175,3164.85,4680.19,25.8936
1.37659e+06,1.08615e+06,131479,155162,131598,123432,2083.29,-6412.32,2.00516e+06,23333.2,-223.718,3063.74,5660.99,25.9
1.44482e+06,1.19082e+06,112022,187353,162791,102381,1953.27,-4483.71,1.56319e+06,27041,1671.67,2451.51,4666.43,25.9094
1.20481e+06,947879,69321.4,66279.8,54435,61148,1680.31,-6377.49,1.95572e+06,16709.4,-8.24053,3805.25,5808.16,26.1465
1.55489e+06,1.31257e+06,141185,198415,178857,132948,2388.84,-7027.5,2.46327e+06,24583.5,1038.9,3965.75,7233.05,26.2483
1.34679e+06,1.04801e+06,139122,171485,142567,127598,2010.3,-6345.49,2.109e+06,23292.9,1901.71,3089.98,6409.66,26.2959
1.3602e+06,1.10098e+06,97623.5,105572,92467,94216,1642.58,-3556.36,1.44771e+06,17573.2,-631.634,2590.23,4131.12,26.442
1.35284e+06,1.15007e+06,117259,146439,130192,109717,1804.66,-3946.8,1.52189e+06,25079,1918.28,2614.91,4681.27,26.5084
1.46325e+06,1.18291e+06,106228,168262,149128,98922,1204.96,-3160.61,1.67554e+06,19143.1,996.881,2361.22,4750.29,26.687
1.28004e+06,1.04054e+06,156715,194866,170235,146272,1724.54,-6792.6,2.17151e+06,23856.5,-1057.6,3392.25,7114,26.7208
1.47192e+06,1.19283e+06,156944,136665,116562,145709,3139.98,-12077.8,3.74107e+06,50887.8,1074.63,4654.9,10895.9,26.8358
1.49157e+06,1.24536e+06,111514,131042,115622,105513,1611.65,-6012.84,1.89438e+06,22475.5,1271.64,2701.59,5844.01,26.9158
1.32335e+06,1.1215e+06,125579,152387,135950,119419,1672.67,-5326.39,1.78313e+06,20295.6,2168.48,3230.75,5189.8,27.0247
1.34881e+06,1.13489e+06,131681,179556,160636,123146,1605.54,-5516.69,1.88949e+06,26248.6,2448.84,3401.43,6070.12,27.0552
1.68774e+06,1.3782e+06,154924,191813,163676,139235,2429.7,-8818.99,2.98883e+06,33003.9,1531.4,2522.43,9462.66,27.0579
1.41123e+06,1.12876e+06,115691,172348,146154,105723,2363.21,-6851.8,2.07008e+06,23770,2961.19,2824.96,7099.74,27.1207
1.41246e+06,1.12027e+06,134043,210443,177110,124084,1884.62,-3732.38,1.56124e+06,20343.2,1515.3,2292.26,5109.79,27.1262
1.31053e+06,1.09343e+06,145917,158209,141807,137727,1798.86,-7810.25,2.41574e+06,22214.4,257.621,3965.33,7322.08,27.2139
1.40976e+06,1.12464e+06,133188,134053,111052,123270,2362.88,-7404.02,2.12109e+06,21166.5,506.736,2850.56,6967.98,27.307
1.37065e+06,1.09743e+06,119874,125611,108062,112505,1914.1,-6588.71,2.32534e+06,19977.9,1087.08,2211.33,7137.67,27.3363
1.3266e+06,1.13132e+06,147042,177064,163006,141498,1459.73,-5920.86,1.89918e+06,20137,1592.82,2846.53,6242.62,27.4886
1.39824e+06,1.13758e+06,138774,233869,207435,127874,1801.86,-7656.11,2.84379e+06,29382.1,154.941,4426.51,9382.23,27.5722
1.58047e+06,1.3427e+06,107140,147939,129830,99894,2171.26,-5105.01,1.9231e+06,23353.4,794.066,3880.67,5830.41,27.6844
1.46374e+06,1.24546e+06,126780,202038,182177,118883,1265.11,-4435.82,1.68438e+06,21136.7,1395.69,3304.11,5466.11,27.6854
1.50286e+06,1.21875e+06,142549,193177,168603,135966,1924.66,-7496.21,2.17573e+06,18127.8,-18.8081,3154.97,7217.98,27.7057
1.28086e+06,1.0245e+06,279532,513577,459367,261479,2914.16,-6557.54,2.19136e+06,72858.8,2935.46,3407.07,7299.78,27.7729
1.41644e+06,1.22948e+06,105738,118567,105817,99567,2002.81,-4832.79,1.72298e+06,19591.9,261.288,2928.44,5109.25,27.9921
1.51548e+06,1.23782e+06,99983.8,179590,161964,92183,1940.98,-4492.1,1.45392e+06,20958.2,1398.63,2107.76,4660.37,28.0553
1.5839e+06,1.23918e+06,114304,139068,120228,108338,2934.12,-6532.95,2.09199e+06,21478.1,-917.905,3724.72,6165.66,28.0815
1.39582e+06,1.13108e+06,140856,227794,196278,129720,1519.16,-5947.75,2.13448e+06,30620.9,-359.482,3050.05,6428.19,28.1896
2.41153e+06,1.41817e+06,280577,376324,192798,154902,4329.26,-11810.3,3.91442e+06,55665.5,3199.28,7263.81,13341,28.2342
1.53105e+06,1.21066e+06,134386,175471,145463,122504,2379.79,-5563.92,1.92986e+06,24656.6,1681.24,3193.47,6656.94,28.3073
1.45651e+06,1.16952e+06,102381,139237,116683,94707,1620.35,-3566.25,1.34417e+06,20264.9,1968.25,3786.76,4512.78,28.3323
1.29082e+06,1.06854e+06,132391,208532,194024,122875,2551.85,-5489.04,1.85074e+06,24131.7,3518.02,6399.82,5827.14,28.4212
