"FSC-A","FSC-H","SSC-A","SSC-B-A","SSC-B-H","SSC-H","Comp-Alexa Fluor 647-A","Comp-BV650-A","Comp-CTV-A","Comp-FITC-A","Comp-PE-A","Comp-PE-Cy7-A","Comp-eFluor 780-A","Time"
1.51543e+06,1.13841e+06,379825,261553,180351,299049,6975.25,-1001.74,190998,133690,19816.2,10458,4382.31,0.00424798
1.74768e+06,1.26013e+06,550738,425903,285221,424616,7408.82,1916.09,20214.5,136957,43448.3,141419,4105.34,0.0050305
1.91383e+06,1.3249e+06,915406,692062,438123,660096,13996.5,3900.29,85971,162157,68118.2,16530.1,10180.6,0.0221342
1.21495e+06,834823,499401,364023,243236,394223,5076.23,166.332,38368,190287,22555.9,22057.2,21274.1,0.0315245
1.54229e+06,1.16846e+06,495018,350295,227156,368785,5868.92,67.6458,90819.5,149846,14441.1,13306.1,6455.01,0.0358842
1.75839e+06,1.196e+06,799444,595377,373394,570838,14601,5726.27,109746,318890,55858.9,22448.6,8392.71,0.0361078
1.42915e+06,1.04357e+06,459292,341395,241496,362575,4015.51,-103.395,44651.4,156461,14776.9,12445.9,5163.93,0.0405794
986135,665236,411554,298491,193629,315941,3000.85,-70.047,27742.4,134507,14712.7,9150.03,6361.43,0.0405794
1.34405e+06,1.04362e+06,630572,527854,351514,476468,4283.5,103.741,22819.3,149505,22060.7,6538.97,6854.49,0.0520936
1.64355e+06,1.25348e+06,326080,228105,160338,263920,6015.58,-499.07,70113.1,140469,9199.38,12463.2,2851.24,0.0534351
1.45056e+06,1.05169e+06,751702,555580,366791,555348,14536.5,2388.18,52783.7,268230,39131.4,25964.2,8546.51,0.0563416
2.44001e+06,1.79455e+06,573310,387146,246503,415443,9285.13,1973.13,171592,338752,49956.8,17803.4,14436,0.0599189
1.22914e+06,873036,650676,495047,334743,501111,6977.39,60.7164,105531,114314,15365.7,11479.4,6194.29,0.0621547
1.47772e+06,998953,603847,433471,279813,455751,5861.18,1971.82,639564,232990,19843.8,15378.1,7574.4,0.0702035
1.91511e+06,1.36029e+06,465343,330015,221297,365486,8459.98,654.715,40203.9,155560,10953.6,11439.8,6238.2,0.07311
1.19009e+06,864003,642239,445391,303004,501222,8249.13,469.139,21498.2,200966,19734.9,12034.4,5681.93,0.0738925
1.17672e+06,788010,854590,655239,436455,643073,11761,151.347,275700,166389,48099.5,22357.4,7063.19,0.0861893
1.99408e+06,1.57445e+06,411498,226522,165984,341902,5831.29,-833.757,56488.6,232104,75969.7,30073.4,6368.62,0.0863011
1.71087e+06,1.32261e+06,454316,324261,227036,361012,3064.82,438.934,26612.5,170374,20212.4,18976.5,5663.66,0.0897665
2.16035e+06,1.48592e+06,654075,400138,284596,515177,5233.39,281.832,367177,270593,25763,18332.1,9568.96,0.0909962
1.80248e+06,1.35889e+06,418621,306203,214223,332037,3052.95,2236.38,105901,244648,31055,12954.8,5819.08,0.0913316
1.6655e+06,1.18146e+06,580588,414302,274664,437388,10121.3,592.907,87926.6,241538,24585.1,20397.7,8842.68,0.0937909
1.62122e+06,1.22391e+06,330301,239856,171791,269913,6566.91,-482.778,228277,105802,16540.9,9277.16,4090.77,0.0959149
2.18461e+06,1.38910e+06,961384,632628,352128,624142,17501.7,4790.7,324508,375391,51347.7,37099.2,19829.5,0.100386
2.09687e+06,1.58515e+06,412292,331229,243219,333734,6995.88,-136.183,226316,179650,31993.9,16194.4,12584.1,0.100498
1.86856e+06,1.31852e+06,509622,383649,256382,400713,8492.4,179.826,45071.4,150114,25893.6,14688.3,4759.61,0.10184
1.48563e+06,1.05611e+06,353242,280788,190922,278510,6227.69,-1277.43,23260.5,154481,18963.4,11476.4,4622.38,0.104858
1.52712e+06,1.10754e+06,548525,378651,258746,423956,5205.34,365.502,20577.4,169603,15350.2,10823.2,6888.29,0.106982
1.61329e+06,1.18041e+06,681081,403177,271122,513584,8001.67,2133.83,184558,164778,24431.2,19007.8,6673.61,0.11313
1.70332e+06,1.24604e+06,615646,486361,335274,465573,7899.98,2415.33,59928.1,245291,14599,18823.1,9389.47,0.118384
1.89295e+06,1.50512e+06,311062,180181,129307,252667,8306.19,372.919,28659.3,95698.1,16434.5,9142.82,5692.44,0.123527
1.58624e+06,1.07528e+06,629127,427943,286520,487710,4896.01,-42.7477,98492.6,200746,26389.9,11720.5,12228.7,0.12811
1.35732e+06,992182,575611,347313,242241,454741,5586.08,-261.322,103555,190080,23046.6,21355,11117.8,0.133252
2.08449e+06,1.60496e+06,446659,324090,235448,357906,3992.9,-760.583,101701,216750,80358.9,16079.6,7694.4,0.134706
1.80175e+06,1.34137e+06,458060,351858,261150,378357,6962.13,-188.626,21225.1,132295,18726.4,11448.5,8327.7,0.135935
1.8688e+06,1.3983e+06,334096,246674,181167,281540,3524.62,-190.779,44218.8,131104,26058,8882.8,10259.3,0.136159
1.039e+06,669443,860291,684020,450728,625319,5971.87,881.003,41858.3,120405,40337.1,14559.7,5756.97,0.137724
1.37331e+06,975696,734702,515246,343287,563017,7943.53,1024.86,120278,97126,23437.7,9728.1,7002.57,0.137948
1.42026e+06,1.04223e+06,434383,331626,225466,334007,6736.49,594.44,20685.3,143948,10260.9,11875.4,4713.64,0.141078
1.43121e+06,1.06046e+06,530475,371235,243624,403637,6091.72,94.8419,138055,140576,24374,13760.9,4441.35,0.149126
1.70458e+06,1.15189e+06,662705,531355,360291,508587,5310.98,1377.68,178965,347007,52931,15298.8,11408.7,0.152257
1.17416e+06,771146,844990,646786,407602,612236,9737.85,3638.05,66945.8,151695,31225.6,17567.2,8440.18,0.157063
1.58891e+06,1.17289e+06,330904,255492,174751,258873,6349.57,-313.019,147928,107253,10693.8,12176,5042.52,0.167236
1.58376e+06,1.09325e+06,803359,595742,373579,586679,10113.7,420.262,362313,185042,23453,22926.6,7527.43,0.170143
2.50776e+06,1.39679e+06,698367,491596,282689,469583,16118.1,5672.98,54294.1,249773,40728.2,26827.7,14632.7,0.178527
